id,pedido_id,item_numero,descripcion,cantidad,peso_total,espesor,material,unidad_cobro,precio_unitario,total_linea,origen_precio,detalles
237,37,1,Ducto Recto,2.0,14.957279999999999,0.5,Galvanizado,kg,160.0,2393.1648,Lista: Ducto Recto (Galv),
238,37,2,Ducto Recto,2.0,12.509279999999999,0.5,Galvanizado,kg,160.0,2001.4847999999997,Lista: Ducto Recto (Galv),
239,37,3,Ducto Recto,1.0,2.26884,0.5,Galvanizado,kg,160.0,363.0144,Lista: Ducto Recto (Galv),
240,37,4,Codo Transfor.,1.0,4.802990101156298,0.5,Galvanizado,kg,160.0,768.4784161850076,Lista: Codo Transfor. (Galv),
241,37,5,Zapato s/ Templador,1.0,0.24,0.5,Galvanizado,un,1320.0,1320.0,Lista: Zapato s/ Templador (Pieza Esp.),
242,37,6,Ducto Recto,1.0,5.4386399999999995,0.5,Galvanizado,kg,160.0,870.1823999999999,Lista: Ducto Recto (Galv),
243,38,1,Codo,6.0,19.754383781068423,0.5,Galvanizado,kg,160.0,3160.701404970948,Lista: Codo (Galv),
244,38,2,Ducto Recto,3.0,4.734719999999999,0.5,Galvanizado,kg,160.0,757.5551999999999,Lista: Ducto Recto (Galv),
245,39,1,Transformación,1.0,2.1033600000000003,0.5,Galvanizado,kg,160.0,336.53760000000005,Lista: Transformación (Galv),
246,39,2,Unión c/ Lona,1.0,1.33164,0.5,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
247,39,3,Unión c/ Lona,1.0,3.0715199999999996,0.6,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
248,39,4,Pleno,2.0,19.876492800000005,0.8,Galvanizado,un,12000.0,24000.0,Lista: Pleno (Pieza Esp.),
249,40,1,Ducto Recto,7.0,38.070479999999996,0.5,Galvanizado,kg,160.0,6091.2768,Lista: Ducto Recto (Galv),
250,40,2,Ducto Recto,16.0,80.49024,0.5,Galvanizado,kg,160.0,12878.4384,Lista: Ducto Recto (Galv),
251,40,3,Transformación,2.0,6.301920000000001,0.5,Galvanizado,kg,160.0,1008.3072000000002,Lista: Transformación (Galv),
252,40,4,Medio Codo,10.0,32.92397296844737,0.5,Galvanizado,kg,160.0,5267.83567495158,Lista: Medio Codo (Galv),
253,40,5,Transf. Red - Cuad,2.0,0.4395282462859311,0.5,Galvanizado,un,3524.0,7048.0,Lista: Transf. Red - Cuad (Pieza Esp.),
254,40,6,Ducto Recto,5.0,14.056199999999999,0.5,Galvanizado,kg,160.0,2248.9919999999997,Lista: Ducto Recto (Galv),
255,40,7,Ducto Recto,2.0,4.14288,0.5,Galvanizado,kg,160.0,662.8607999999999,Lista: Ducto Recto (Galv),
256,41,1,Transformación,1.0,6.940032000000001,0.6,Galvanizado,kg,160.0,1110.4051200000001,Lista: Transformación (Galv),
257,41,2,Transformación,1.0,4.171360000000001,0.5,Galvanizado,kg,160.0,667.4176000000001,Lista: Transformación (Galv),
258,41,3,Zapato s/ Templador,4.0,1.248,0.5,Galvanizado,un,1320.0,5280.0,Lista: Zapato s/ Templador (Pieza Esp.),
259,41,4,Codo Transfor.,1.0,4.802990101156298,0.5,Galvanizado,kg,160.0,768.4784161850076,Lista: Codo Transfor. (Galv),
260,41,5,Transf. Red - Cuad,4.0,1.086003594286437,0.5,Galvanizado,un,3524.0,14096.0,Lista: Transf. Red - Cuad (Pieza Esp.),
261,41,6,Ducto Recto,4.0,3.4124799999999995,0.5,Galvanizado,kg,160.0,545.9967999999999,Lista: Ducto Recto (Galv),
282,43,1,Transf. Red - Cuad,4.0,1.135971594286437,0.5,Galvanizado,un,3524.0,14096.0,Lista: Transf. Red - Cuad (Pieza Esp.),
283,43,2,Ducto Recto,5.0,37.3932,0.5,Galvanizado,kg,160.0,5982.912,Lista: Ducto Recto (Galv),
284,43,3,Transformación,1.0,3.9489600000000005,0.5,Galvanizado,kg,160.0,631.8336,Lista: Transformación (Galv),
285,43,4,Codo,1.0,4.027397242584902,0.5,Galvanizado,kg,160.0,644.3835588135844,Lista: Codo (Galv),
286,43,5,Ducto Recto,3.0,2.06352,0.5,Galvanizado,kg,160.0,330.1632,Lista: Ducto Recto (Galv),
287,43,6,Transf. Red - Cuad,1.0,1.9406181402393299,0.5,Galvanizado,un,3524.0,3524.0,Lista: Transf. Red - Cuad (Pieza Esp.),
288,43,7,Zapato s/ Templador,2.0,0.576,0.5,Galvanizado,un,1320.0,2640.0,Lista: Zapato s/ Templador (Pieza Esp.),
289,43,8,Codo,3.0,9.877191890534212,0.5,Galvanizado,kg,160.0,1580.350702485474,Lista: Codo (Galv),
290,43,9,Transf. Red - Cuad,2.0,3.53978828047866,0.5,Galvanizado,un,3524.0,7048.0,Lista: Transf. Red - Cuad (Pieza Esp.),
291,43,10,Ducto Recto,1.0,2.07144,0.5,Galvanizado,kg,160.0,331.43039999999996,Lista: Ducto Recto (Galv),
292,43,11,Ducto Recto,3.0,19.98792,0.5,Galvanizado,kg,160.0,3198.0672,Lista: Ducto Recto (Galv),
293,43,12,Ducto Recto,1.0,2.7434399999999997,0.5,Galvanizado,kg,160.0,438.95039999999995,Lista: Ducto Recto (Galv),
294,43,13,Transformación,1.0,3.7209600000000007,0.5,Galvanizado,kg,160.0,595.3536000000001,Lista: Transformación (Galv),
295,43,14,Ducto Recto,1.0,5.84664,0.5,Galvanizado,kg,160.0,935.4624,Lista: Ducto Recto (Galv),
296,43,15,Ducto Recto,1.0,3.8404399999999996,0.5,Galvanizado,kg,160.0,614.4703999999999,Lista: Ducto Recto (Galv),
297,43,16,Codo,1.0,4.027397242584902,0.5,Galvanizado,kg,160.0,644.3835588135844,Lista: Codo (Galv),
298,43,17,Ducto Recto,1.0,3.6684799999999997,0.5,Galvanizado,kg,160.0,586.9567999999999,Lista: Ducto Recto (Galv),
299,43,18,Transformación,1.0,1.8969600000000002,0.5,Galvanizado,kg,160.0,303.51360000000005,Lista: Transformación (Galv),
300,43,19,Ducto Recto,1.0,5.03064,0.5,Galvanizado,kg,160.0,804.9024,Lista: Ducto Recto (Galv),
301,43,20,Codo,2.0,6.584794593689474,0.5,Galvanizado,kg,160.0,1053.567134990316,Lista: Codo (Galv),
302,44,1,Ducto Recto,4.0,16.85856,0.5,Galvanizado,kg,160.0,2697.3696,Lista: Ducto Recto (Galv),
303,44,2,Ducto Recto,1.0,3.38824,0.5,Galvanizado,kg,160.0,542.1184000000001,Lista: Ducto Recto (Galv),
304,44,3,Medio Codo,2.0,4.386950516225463,0.5,Galvanizado,kg,160.0,701.912082596074,Lista: Medio Codo (Galv),
305,44,4,Ducto Recto,1.0,1.3222399999999999,0.5,Galvanizado,kg,160.0,211.55839999999998,Lista: Ducto Recto (Galv),
306,44,5,Ducto Recto,1.0,1.4462,0.5,Galvanizado,kg,160.0,231.392,Lista: Ducto Recto (Galv),
307,44,6,Codo,2.0,4.386950516225463,0.5,Galvanizado,kg,160.0,701.912082596074,Lista: Codo (Galv),
308,44,7,Ducto Recto,1.0,99.66384000000001,0.5,Galvanizado,kg,160.0,15946.2144,Lista: Ducto Recto (Galv),
309,44,8,Ducto Recto,1.0,62.475840000000005,0.5,Galvanizado,kg,160.0,9996.1344,Lista: Ducto Recto (Galv),
310,44,9,Transformación,1.0,2.06976,0.5,Galvanizado,kg,160.0,331.1616,Lista: Transformación (Galv),
311,44,10,Ducto Recto,2.0,10.06128,0.5,Galvanizado,kg,160.0,1609.8048,Lista: Ducto Recto (Galv),
312,44,11,Medio Codo,2.0,7.003254735147634,0.5,Galvanizado,kg,160.0,1120.5207576236214,Lista: Medio Codo (Galv),
313,44,12,Ducto Recto,1.0,4.29084,0.5,Galvanizado,kg,160.0,686.5344,Lista: Ducto Recto (Galv),
314,44,13,Ducto Recto,1.0,197.87184,0.5,Galvanizado,kg,160.0,31659.4944,Lista: Ducto Recto (Galv),
315,44,14,Codo,1.0,3.501627367573817,0.5,Galvanizado,kg,160.0,560.2603788118107,Lista: Codo (Galv),
316,44,15,Ducto Recto,1.0,3.8469599999999997,0.5,Galvanizado,kg,160.0,615.5136,Lista: Ducto Recto (Galv),
317,44,16,Transformación,1.0,3.2640000000000002,0.5,Galvanizado,kg,160.0,522.24,Lista: Transformación (Galv),
318,44,17,Ducto Recto,4.0,28.282559999999997,0.5,Galvanizado,kg,160.0,4525.209599999999,Lista: Ducto Recto (Galv),
319,44,18,Ducto Recto,1.0,2.7034799999999994,0.5,Galvanizado,kg,160.0,432.5567999999999,Lista: Ducto Recto (Galv),
320,44,19,Codo,1.0,4.5282821680327014,0.5,Galvanizado,kg,160.0,724.5251468852323,Lista: Codo (Galv),
321,44,20,Ducto Recto,1.0,4.36716,0.5,Galvanizado,kg,160.0,698.7456,Lista: Ducto Recto (Galv),
322,45,1,Codo,1.0,4.5282821680327014,0.5,Galvanizado,kg,160.0,724.5251468852323,Lista: Codo (Galv),
323,45,2,Codo,1.0,5.967131603376828,0.5,Galvanizado,kg,160.0,954.7410565402924,Lista: Codo (Galv),
324,45,3,Ducto Recto,1.0,5.3376399999999995,0.5,Galvanizado,kg,160.0,854.0224,Lista: Ducto Recto (Galv),
325,45,4,Codo,1.0,5.967131603376828,0.5,Galvanizado,kg,160.0,954.7410565402924,Lista: Codo (Galv),
326,45,5,Ducto Recto,3.0,21.21192,0.5,Galvanizado,kg,160.0,3393.9071999999996,Lista: Ducto Recto (Galv),
327,45,6,Ducto Recto,1.0,3.1193999999999997,0.5,Galvanizado,kg,160.0,499.1039999999999,Lista: Ducto Recto (Galv),
328,45,7,Transformación,1.0,3.964,0.5,Galvanizado,kg,160.0,634.24,Lista: Transformación (Galv),
329,45,8,Ducto Recto,1.0,8.29464,0.5,Galvanizado,kg,160.0,1327.1424,Lista: Ducto Recto (Galv),
330,45,9,Ducto Recto,2.0,7.77584,0.5,Galvanizado,kg,160.0,1244.1344,Lista: Ducto Recto (Galv),
331,45,10,Codo,2.0,10.539626181490961,0.5,Galvanizado,kg,160.0,1686.3401890385537,Lista: Codo (Galv),
332,45,11,Ducto Recto,1.0,3.3341199999999995,0.5,Galvanizado,kg,160.0,533.4591999999999,Lista: Ducto Recto (Galv),
333,45,12,Transformación,1.0,3.864,0.5,Galvanizado,kg,160.0,618.24,Lista: Transformación (Galv),
334,45,13,Ducto Recto,4.0,23.38656,0.5,Galvanizado,kg,160.0,3741.8496,Lista: Ducto Recto (Galv),
335,45,14,Ducto Recto,1.0,2.3501199999999995,0.5,Galvanizado,kg,160.0,376.01919999999996,Lista: Ducto Recto (Galv),
336,45,15,Codo,1.0,2.9685548546189975,0.5,Galvanizado,kg,160.0,474.9687767390396,Lista: Codo (Galv),
337,45,16,Ducto Recto,1.0,2.40744,0.5,Galvanizado,kg,160.0,385.19039999999995,Lista: Ducto Recto (Galv),
338,45,17,Codo,1.0,2.9685548546189975,0.5,Galvanizado,kg,160.0,474.9687767390396,Lista: Codo (Galv),
339,45,18,Transformación,1.0,6.676992,0.6,Galvanizado,kg,160.0,1068.31872,Lista: Transformación (Galv),
340,46,1,Unión c/ Lona,1.0,1.3,0.6,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
341,46,2,Transformación,1.0,4.1568,0.6,Galvanizado,kg,160.0,665.088,Lista: Transformación (Galv),
342,46,3,Pleno,1.0,12.0,0.5,Galvanizado,un,12000.0,12000.0,Lista: Pleno (Pieza Esp.),
343,46,4,Unión c/ Lona,1.0,5.0,1.0,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
344,46,5,Transformación,1.0,9.528,1.0,Galvanizado,kg,160.0,1524.48,Lista: Transformación (Galv),
345,46,6,Transformación,1.0,2.8640000000000003,0.5,Galvanizado,kg,160.0,458.24000000000007,Lista: Transformación (Galv),
346,46,7,Zapato c/ Templador,1.0,0.8976,0.5,Galvanizado,un,1320.0,1320.0,Lista: Zapato c/ Templador (Pieza Esp.),
347,46,8,Zapato s/ Templador,1.0,1.8,0.5,Galvanizado,un,1320.0,1320.0,Lista: Zapato s/ Templador (Pieza Esp.),
348,46,9,Tapa,1.0,0.3,0.5,Galvanizado,kg,160.0,48.0,Lista: Tapa (Galv),
349,46,10,S,1.0,3.396639999999999,0.5,Galvanizado,kg,160.0,543.4623999999999,Lista: S (Galv),
350,46,11,Unión c/ Lona,1.0,,0.6,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
351,46,12,Ducto Recto,1.0,3.0305279999999994,0.6,Galvanizado,kg,160.0,484.88447999999994,Lista: Ducto Recto (Galv),
352,46,13,Transformación,1.0,4.0847999999999995,0.6,Galvanizado,kg,160.0,653.568,Lista: Transformación (Galv),
353,46,14,Ducto Recto,1.0,138.68784,0.5,Galvanizado,kg,160.0,22190.0544,Lista: Ducto Recto (Galv),
354,46,15,Zapato c/ Templador,2.0,1.7952,0.5,Galvanizado,un,1320.0,2640.0,Lista: Zapato c/ Templador (Pieza Esp.),
355,46,16,Transf. Red - Cuad,2.0,2.7227341302874484,0.5,Galvanizado,un,3524.0,7048.0,Lista: Transf. Red - Cuad (Pieza Esp.),
356,46,17,Unión c/ Lona,1.0,3.0,0.6,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
357,46,18,Transformación,1.0,4.0847999999999995,0.6,Galvanizado,kg,160.0,653.568,Lista: Transformación (Galv),
358,46,19,Codo,2.0,6.584794593689474,0.5,Galvanizado,kg,160.0,1053.567134990316,Lista: Codo (Galv),
359,46,20,Ducto Recto,1.0,1.5782399999999999,0.5,Galvanizado,kg,160.0,252.51839999999999,Lista: Ducto Recto (Galv),
360,47,1,Medio Codo,2.0,5.549569910984863,0.5,Galvanizado,kg,160.0,887.9311857575781,Lista: Medio Codo (Galv),
361,47,2,Medio Codo,2.0,5.937109709237995,0.5,Galvanizado,kg,160.0,949.9375534780792,Lista: Medio Codo (Galv),
362,47,3,Transf. Red - Cuad,1.0,,0.5,Galvanizado,un,3524.0,3524.0,Lista: Transf. Red - Cuad (Pieza Esp.),
363,47,4,Codo,1.0,3.9894503390763894,0.5,Galvanizado,kg,160.0,638.3120542522223,Lista: Codo (Galv),
364,47,5,Ducto Recto,1.0,1.8661999999999996,0.5,Galvanizado,kg,160.0,298.5919999999999,Lista: Ducto Recto (Galv),
365,47,6,Medio Codo,2.0,4.174849910984862,0.5,Galvanizado,kg,160.0,667.9759857575779,Lista: Medio Codo (Galv),
366,47,7,Ducto Recto,1.0,3.1992,0.5,Galvanizado,kg,160.0,511.87199999999996,Lista: Ducto Recto (Galv),
367,47,8,Ducto Recto,1.0,5.4386399999999995,0.5,Galvanizado,kg,160.0,870.1823999999999,Lista: Ducto Recto (Galv),
368,47,9,Ducto Recto,1.0,3.5724399999999994,0.5,Galvanizado,kg,160.0,571.5903999999999,Lista: Ducto Recto (Galv),
369,47,10,Zapato s/ Templador,1.0,,0.5,Galvanizado,un,1320.0,1320.0,Lista: Zapato s/ Templador (Pieza Esp.),
370,47,11,Ducto Recto,1.0,9.217824,0.6,Galvanizado,kg,160.0,1474.85184,Lista: Ducto Recto (Galv),
371,47,12,Unión c/ Lona,1.0,,0.6,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
372,47,13,Ducto Recto,1.0,2.3548319999999996,0.6,Galvanizado,kg,160.0,376.77311999999995,Lista: Ducto Recto (Galv),
373,47,14,Ducto Recto,1.0,2.7643679999999997,0.6,Galvanizado,kg,160.0,442.29887999999994,Lista: Ducto Recto (Galv),
374,47,15,Ducto Recto,1.0,4.0953599999999994,0.6,Galvanizado,kg,160.0,655.2575999999999,Lista: Ducto Recto (Galv),
375,47,16,Zapato s/ Templador,1.0,,0.6,Galvanizado,un,1320.0,1320.0,Lista: Zapato s/ Templador (Pieza Esp.),
376,47,17,Zapato c/ Templador,3.0,3.1968000000000005,0.5,Galvanizado,un,1320.0,3960.0,Lista: Zapato c/ Templador (Pieza Esp.),
377,47,18,Codo,1.0,3.501627367573817,0.5,Galvanizado,kg,160.0,560.2603788118107,Lista: Codo (Galv),
378,48,1,Transformación,1.0,,0.5,Galvanizado,kg,160.0,,Lista: Transformación (Galv),
379,48,2,Ducto Recto,1.0,5.4386399999999995,0.5,Galvanizado,kg,160.0,870.1823999999999,Lista: Ducto Recto (Galv),
380,48,3,Ducto Recto,1.0,3.5191199999999996,0.5,Galvanizado,kg,160.0,563.0591999999999,Lista: Ducto Recto (Galv),
381,48,4,Ducto Recto,1.0,1.9195199999999997,0.5,Galvanizado,kg,160.0,307.12319999999994,Lista: Ducto Recto (Galv),
382,48,5,Ducto Recto,1.0,2.55936,0.5,Galvanizado,kg,160.0,409.4976,Lista: Ducto Recto (Galv),
383,48,6,Ducto Recto,1.0,5.03064,0.5,Galvanizado,kg,160.0,804.9024,Lista: Ducto Recto (Galv),
384,48,7,Zapato s/ Templador,1.0,,0.5,Galvanizado,un,1320.0,1320.0,Lista: Zapato s/ Templador (Pieza Esp.),
385,48,8,Codo,1.0,3.292397296844737,0.5,Galvanizado,kg,160.0,526.783567495158,Lista: Codo (Galv),
386,48,9,Codo,1.0,2.1934752581127315,0.5,Galvanizado,kg,160.0,350.956041298037,Lista: Codo (Galv),
387,48,10,Ducto Recto,1.0,1.133,0.5,Galvanizado,kg,160.0,181.28,Lista: Ducto Recto (Galv),
388,48,11,Transformación,1.0,3.1334400000000002,0.5,Galvanizado,kg,160.0,501.35040000000004,Lista: Transformación (Galv),
389,48,12,Ducto Recto,2.0,3.5080799999999996,0.5,Galvanizado,kg,160.0,561.2927999999999,Lista: Ducto Recto (Galv),
390,48,13,Ducto Recto,1.0,3.02292,0.5,Galvanizado,kg,160.0,483.6672,Lista: Ducto Recto (Galv),
391,48,14,Ducto Recto,1.0,2.27652,0.5,Galvanizado,kg,160.0,364.2432,Lista: Ducto Recto (Galv),
392,48,15,Codo,1.0,1.8375991780609318,0.5,Galvanizado,kg,160.0,294.0158684897491,Lista: Codo (Galv),
393,48,16,Ducto Recto,1.0,1.26888,0.5,Galvanizado,kg,160.0,203.0208,Lista: Ducto Recto (Galv),
394,49,1,Ducto c/ Aleta,1.0,1.0483712,0.5,Galvanizado,un,840.0,840.0,Lista: Ducto c/ Aleta (Pieza Esp.),
395,49,2,Ducto Recto,8.0,43.509119999999996,0.5,Galvanizado,kg,160.0,6961.459199999999,Lista: Ducto Recto (Galv),
396,49,3,Ducto Recto,1.0,3.03924,0.5,Galvanizado,kg,160.0,486.2784,Lista: Ducto Recto (Galv),
397,49,4,Ducto Recto,1.0,3.3058399999999994,0.5,Galvanizado,kg,160.0,528.9343999999999,Lista: Ducto Recto (Galv),
398,49,5,Ducto Recto,1.0,1.8661999999999996,0.5,Galvanizado,kg,160.0,298.5919999999999,Lista: Ducto Recto (Galv),
399,49,6,Ducto Recto,1.0,3.5724399999999994,0.5,Galvanizado,kg,160.0,571.5903999999999,Lista: Ducto Recto (Galv),
400,49,7,Ducto Recto,1.0,4.638839999999999,0.5,Galvanizado,kg,160.0,742.2143999999998,Lista: Ducto Recto (Galv),
401,49,8,Ducto c/ Aleta,1.0,1.0627676,0.5,Galvanizado,un,840.0,840.0,Lista: Ducto c/ Aleta (Pieza Esp.),
402,49,9,Ducto Recto,1.0,4.798799999999999,0.5,Galvanizado,kg,160.0,767.8079999999999,Lista: Ducto Recto (Galv),
403,49,10,Zapato s/ Templador,1.0,1.6690250501237054,0.5,Galvanizado,un,1320.0,1320.0,Lista: Zapato s/ Templador (Pieza Esp.),
404,49,11,Ducto Recto,1.0,1.52884,0.5,Galvanizado,kg,160.0,244.6144,Lista: Ducto Recto (Galv),
405,49,12,Transf. Red - Cuad,1.0,1.6771784397631995,0.5,Galvanizado,un,3524.0,3524.0,Lista: Transf. Red - Cuad (Pieza Esp.),
406,49,13,Ducto Recto,2.0,10.06128,0.5,Galvanizado,kg,160.0,1609.8048,Lista: Ducto Recto (Galv),
407,49,14,Zapato s/ Templador,4.0,2.112,0.5,Galvanizado,un,1320.0,5280.0,Lista: Zapato s/ Templador (Pieza Esp.),
408,49,15,Unión c/ Lona,1.0,1.4221199999999998,0.5,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
409,49,16,Transformación,1.0,3.1240000000000006,0.5,Galvanizado,kg,160.0,499.8400000000001,Lista: Transformación (Galv),
410,49,17,Tapa,1.0,0.35,0.5,Galvanizado,kg,160.0,56.0,Lista: Tapa (Galv),
411,50,1,Ducto Recto,1.0,4.77792,0.5,Galvanizado,kg,160.0,764.4672,Lista: Ducto Recto (Galv),
412,50,2,Unión c/ Lona,1.0,1.7917199999999998,0.5,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
413,50,3,Zapato s/ Templador,1.0,2.598162135113553,0.5,Galvanizado,un,1320.0,1320.0,Lista: Zapato s/ Templador (Pieza Esp.),
414,50,4,Ducto Recto,1.0,1.733,0.5,Galvanizado,kg,160.0,277.28000000000003,Lista: Ducto Recto (Galv),
415,50,5,Medio Codo,2.0,9.056564336065403,0.5,Galvanizado,kg,160.0,1449.0502937704646,Lista: Medio Codo (Galv),
416,50,6,Zapato s/ Templador,2.0,4.651187185237258,0.5,Galvanizado,un,1320.0,2640.0,Lista: Zapato s/ Templador (Pieza Esp.),
417,50,7,Ducto Recto,1.0,4.04712,0.5,Galvanizado,kg,160.0,647.5391999999999,Lista: Ducto Recto (Galv),
418,50,8,S,1.0,2.8112399999999997,0.5,Galvanizado,kg,160.0,449.79839999999996,Lista: S (Galv),
419,50,9,Zapato s/ Templador,2.0,2.858050100247411,0.5,Galvanizado,un,1320.0,2640.0,Lista: Zapato s/ Templador (Pieza Esp.),
420,51,1,Ducto Recto,1.0,7.070639999999999,0.5,Galvanizado,kg,160.0,1131.3023999999998,Lista: Ducto Recto (Galv),
421,51,2,Ducto Recto,1.0,2.7034799999999994,0.5,Galvanizado,kg,160.0,432.5567999999999,Lista: Ducto Recto (Galv),
422,51,3,Ducto Recto,1.0,4.4364799999999995,0.5,Galvanizado,kg,160.0,709.8367999999999,Lista: Ducto Recto (Galv),
423,51,4,Transformación,1.0,2.504,0.5,Galvanizado,kg,160.0,400.64,Lista: Transformación (Galv),
424,51,5,Ducto Recto,1.0,1.3183599999999998,0.5,Galvanizado,kg,160.0,210.93759999999997,Lista: Ducto Recto (Galv),
425,51,6,Unión c/ Lona,1.0,1.03572,0.5,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
426,51,7,Codo,1.0,1.8375991780609318,0.5,Galvanizado,kg,160.0,294.0158684897491,Lista: Codo (Galv),
427,51,8,Ducto Recto,1.0,3.6573599999999997,0.5,Galvanizado,kg,160.0,585.1776,Lista: Ducto Recto (Galv),
428,51,9,Codo,1.0,1.999705358986165,0.5,Galvanizado,kg,160.0,319.9528574377864,Lista: Codo (Galv),
429,51,10,Ducto Recto,2.0,7.6132800000000005,0.5,Galvanizado,kg,160.0,1218.1248,Lista: Ducto Recto (Galv),
430,51,11,Ducto Recto,1.0,0.82104,0.5,Galvanizado,kg,160.0,131.3664,Lista: Ducto Recto (Galv),
431,51,12,Medio Codo,2.0,3.6751983561218635,0.5,Galvanizado,kg,160.0,588.0317369794982,Lista: Medio Codo (Galv),
432,51,13,Ducto Recto,1.0,1.8286799999999999,0.5,Galvanizado,kg,160.0,292.5888,Lista: Ducto Recto (Galv),
433,51,14,Ducto Recto,1.0,2.1272399999999996,0.5,Galvanizado,kg,160.0,340.35839999999996,Lista: Ducto Recto (Galv),
434,51,15,Ducto Recto,1.0,4.21464,0.5,Galvanizado,kg,160.0,674.3424,Lista: Ducto Recto (Galv),
435,51,16,codo,1.0,2.7980433483695517,0.5,Galvanizado,kg,160.0,447.6869357391283,Lista: Codo (Galv),
436,51,17,Medio Codo,2.0,5.1620301127317285,0.5,Galvanizado,kg,160.0,825.9248180370765,Lista: Medio Codo (Galv),
437,51,18,Codo,1.0,3.501627367573817,0.5,Galvanizado,kg,160.0,560.2603788118107,Lista: Codo (Galv),
438,51,19,Ducto Recto,1.0,4.53744,0.5,Galvanizado,kg,160.0,725.9904,Lista: Ducto Recto (Galv),
439,52,1,Ducto Recto,1.0,0.43315999999999993,0.5,Galvanizado,kg,160.0,69.30559999999998,Lista: Ducto Recto (Galv),
440,52,2,Ducto Recto,1.0,1.7326399999999997,0.5,Galvanizado,kg,160.0,277.22239999999994,Lista: Ducto Recto (Galv),
441,52,3,Codo,1.0,1.3240172422023144,0.5,Galvanizado,kg,160.0,211.84275875237032,Lista: Codo (Galv),
442,52,4,Ducto Recto,1.0,0.93296,0.5,Galvanizado,kg,160.0,149.2736,Lista: Ducto Recto (Galv),
443,52,5,Ducto Recto,1.0,0.89964,0.5,Galvanizado,kg,160.0,143.9424,Lista: Ducto Recto (Galv),
444,52,6,Ducto Recto,1.0,7.763839999999999,0.5,Galvanizado,kg,160.0,1242.2143999999998,Lista: Ducto Recto (Galv),
447,54,1,Ducto Recto,3.0,15.09192,0.5,Galvanizado,kg,160.0,2414.7072,Lista: Ducto Recto (Galv),
448,54,2,Ducto Recto,1.0,4.34016,0.5,Galvanizado,kg,160.0,694.4256,Lista: Ducto Recto (Galv),
449,55,1,Ducto Recto,7.0,35.21448,0.5,Galvanizado,kg,160.0,5634.3168000000005,Lista: Ducto Recto (Galv),
450,56,1,Pieza especial,1.0,5.0,0.8,Galvanizado,1,160.0,0.0,Manual,
451,56,2,Pieza especial,1.0,5.0,0.8,Galvanizado,1,160.0,0.0,Manual,
452,56,3,Pieza especial,2.0,5.0,0.5,Galvanizado,1,160.0,0.0,Manual,
453,56,4,Pieza especial,2.0,5.0,0.5,Galvanizado,1,160.0,0.0,Manual,
464,61,1,Transf. Red - Cuad,2.0,3.0525229302874486,0.5,Galvanizado,un,3524.0,7048.0,Lista: Transf. Red - Cuad (Pieza Esp.),
465,61,2,S,1.0,3.8514399999999993,0.5,Galvanizado,kg,160.0,616.2303999999999,Lista: S (Galv),
466,61,3,S,1.0,2.88204,0.5,Galvanizado,kg,160.0,461.1264,Lista: S (Galv),
467,61,4,Pleno,1.0,5.6595840000000015,0.5,Galvanizado,un,12000.0,12000.0,Lista: Pleno (Pieza Esp.),
468,62,1,Transf. Red - Cuad,1.0,0.9832095470482453,0.5,Galvanizado,un,3524.0,3524.0,Lista: Transf. Red - Cuad (Pieza Esp.),
469,63,1,Unión c/ Lona,1.0,1.46952,0.5,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
470,63,2,Transformación,1.0,2.9577600000000004,0.5,Galvanizado,kg,160.0,473.24160000000006,Lista: Transformación (Galv),
471,63,3,Unión c/ Lona,1.0,2.3036399999999997,0.5,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
472,64,1,Unión c/ Lona,1.0,0.0198,0.5,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
473,64,2,Transf. Red - Cuad,2.0,3.112484530287449,0.5,Galvanizado,un,3524.0,7048.0,Lista: Transf. Red - Cuad (Pieza Esp.),
474,64,3,Unión c/ Lona,1.0,0.0198,0.5,Galvanizado,un,2340.0,2340.0,Lista: Unión c/ Lona (Pieza Esp.),
475,64,4,Ducto Cilindrico,1.0,0.45214297150257104,0.5,Galvanizado,kg,216.0,97.66288184455534,Lista: Ducto Cilindrico (Galv),
476,64,5,Medio Codo,1.0,0.08874370927860446,0.5,Galvanizado,kg,160.0,14.198993484576715,Lista: Medio Codo (Galv),
477,64,6,Medio Codo,1.0,0.08874370927860446,0.5,Galvanizado,kg,160.0,14.198993484576715,Lista: Medio Codo (Galv),
